;the;DT;O
;capital;NN;O
;,;,;O
;Pyongyang;NN;B-org
;.;.;O
Sentence: 10027;Last;JJ;O
;month;NN;O
;,;,;O
;severe;JJ;O
;flooding;VBG;O
;in;IN;O
;North;NN;B-geo
;Korea;NNP;I-geo
;left;NN;O
;600;CD;O
;people;NNS;O
;dead;JJ;O
;or;CC;O
;missing;VBG;O
;,;,;O
;and;CC;O
;displaced;VBN;O
;more;RBR;O
;than;IN;O
;1,00,000;CD;O
;others;NNS;O
;.;.;O
Sentence: 10028;A;DT;O
;strong;JJ;O
;earthquake;NN;O
;under;IN;O
;the;DT;O
;ocean;NN;O
;off;IN;O
;Indonesia;NN;B-geo
;'s;POS;O
;Sumatra;NNP;B-geo
;and;CC;O
;Nias;NN;B-org
;islands;NNS;O
;has;VBZ;O
;caused;VBN;O
;some;DT;O
;panic;NN;O
;but;CC;O
;no;DT;O
;damage;NN;O
;or;CC;O
;injuries;NNS;O
;.;.;O
Sentence: 10029;The;DT;B-obj
;U.S.;.;B-gpe
;Geological;JJ;B-org
;Survey;NN;I-org
;gave;VBD;O
;a;DT;O
;preliminary;JJ;O
;estimate;NN;O
;of;IN;O
;the;DT;O
;strength;NN;O
;of;IN;O
;the;DT;O
;Tuesday;NNP;B-time
;morning;NN;O
;quake;NN;O
;at;IN;O
;42893;CD;O
;on;IN;O
;the;DT;O
;Richter;NN;B-geo
;scale;NN;O
;,;,;O
;and;CC;O
;said;VBD;O
;the;DT;O
;epicenter;NN;O
;was;VBD;O
;close;RB;O
;to;TO;O
;the;DT;O
;island;NN;O
;of;IN;O
;Nias;NN;B-time
;.;.;O
Sentence: 10030;The;DT;O
;quake;NN;O
;did;VBD;O
;not;RB;O
;cause;NN;O
;a;DT;O
;tsunami;NN;O
;.;.;O
Sentence: 10031;An;DT;O
;earthquake;NN;O
;in;IN;O
;late;RB;O
;March;NNP;B-time
;killed;VBN;O
;more;RBR;O
;than;IN;O
;900;CD;O
;people;NNS;O
;on;IN;O
;Nias;NN;B-geo
;.;.;O
Sentence: 10032;Both;DT;O
;Sumatra;NNP;B-geo
;and;CC;O
;Nias;NN;O
;have;VB;O
;experienced;JJ;O
;countless;NN;O
;earthquakes;NNS;O
;since;IN;O
;a;DT;O
;massive;JJ;O
;tsunami-producing;NN;O
;quake;NN;O
;on;IN;O
;December;NNP;B-time
;26;CD;O
;.;.;O
Sentence: 10033;The;DT;O
;latest;JJS;O
;official;NN;O
;death;NN;O
;toll;NN;O
;from;IN;O
;that;IN;O
;tragedy;NN;O
;stands;NNS;O
;at;IN;O
;some;DT;O
;1,76,000;CD;O
;people;NNS;O
;killed;VBN;O
;-;:;O
;1,28,000;CD;O
;of;IN;O
;them;PRP;O
;in;IN;O
;Indonesia;NN;B-geo
;.;.;O
Sentence: 10034;Nearly;RB;B-time
;50;CD;O
;people;NNS;O
;are;VBP;O
;still;RB;O
;listed;VBN;O
;as;IN;O
;missing;VBG;O
;,;,;O
;but;CC;O
;most;JJS;O
;of;IN;O
;them;PRP;O
;are;VBP;O
;feared;VBN;O
;dead;JJ;O
;.;.;O
Sentence: 10035;The;DT;B-obj
;U.S.;.;B-gpe
;rap;NN;O
;star;NN;O
;Snoop;NN;B-org
;Dogg;NN;I-org
;and;CC;O
;five;CD;O
;of;IN;O
;his;PRP$;O
;associates;NNS;O
;have;VB;O
;been;VBN;O
;arrested;VBN;O
;in;IN;O
;Britain;NNP;B-geo
;after;IN;O
;a;DT;O
;disturbance;NN;O
;at;IN;O
;London;NNP;B-geo
;'s;POS;O
;Heathrow;NN;B-obj
;Airport;NN;I-obj
;.;.;O
Sentence: 10036;Police;NNS;O
;told;NN;O
;British;JJ;B-time
;media;NNS;O
;that;IN;O
;the;DT;O
;musician;NN;O
;,;,;O
;who;WP;O
;was;VBD;O
;born;NN;O
;with;IN;O
;the;DT;O
;name;NN;O
;Calvin;NN;B-per
;Broadus;NN;I-per
;,;,;O
;and;CC;O
;members;NNS;O
;of;IN;O
;his;PRP$;O
;entourage;NN;O
;were;VBD;O
;being;VBG;O
;held;NN;O
;on;IN;O
;charges;NNS;O
;of;IN;O
;"""";``;O
;violent;NN;O
;disorder;NN;O
;and;CC;O
;affray;NN;O
;.;.;O
;"""";``;O
Sentence: 10037;The;DT;O
;group;NN;O
;was;VBD;O
;waiting;VBG;O
;for;IN;O
;a;DT;O
;flight;NN;O
;to;TO;O
;South;NNP;B-geo
;Africa;NNP;I-geo
;,;,;O
;where;WRB;O
;Snoop;NN;B-org
;Dogg;NN;I-org
;was;VBD;O
;to;TO;O
;perform;NN;O
;in;IN;O
;a;DT;O
;concert;NN;O
;Thursday;NNP;B-time
;,;,;O
;when;WRB;O
;it;PRP;O
;was;VBD;O
;denied;VBD;O
;access;NN;O
;to;TO;O
;a;DT;O
;first-class;NN;O
;lounge;NN;O
;at;IN;O
;the;DT;O
;airport;NN;O
;.;.;O
Sentence: 10038;Police;NNS;O
;said;VBD;O
;members;NNS;O
;of;IN;O
;the;DT;O
;group;NN;O
;later;RB;O
;threw;NN;O
;bottles;NNS;O
;of;IN;O
;whisky;NN;O
;in;IN;O
;a;DT;O
;duty-free;JJ;O
;store;NN;O
;and;CC;O
;scuffled;VBN;O
;with;IN;O
;police;NNS;O
;.;.;O
Sentence: 10039;Snoop;NN;B-org
;Dogg;NN;I-org
;is;VBZ;O
;a;DT;O
;former;JJ;O
;member;NN;O
;of;IN;O
;a;DT;O
;street;NN;O
;gang;NN;O
;the;DT;O
;Crips;NNS;B-geo
;,;,;O
;from;IN;O
;Southern;JJ;B-org
;California;NNP;I-org
;,;,;O
;and;CC;O
;many;JJ;O
;of;IN;O
;his;PRP$;O
;songs;NNS;O
;reflect;NN;O
;the;DT;O
;gritty;NN;O
;life;NN;O
;on;IN;O
;the;DT;O
;streets;NNS;O
;.;.;O
Sentence: 10040;Afghan;NNP;B-gpe
;President;NNP;B-per
;Hamid;NN;I-per
;Karzai;NNP;I-per
;says;VBZ;O
;he;PRP;O
;has;VBZ;O
;fired;VBN;O
;two;CD;O
;"""";``;O
;high-ranking;NN;O
;"""";``;O
;Afghan;NNP;B-gpe
;officials;NNS;O
;who;WP;O
;were;VBD;O
;spying;VBG;O
;for;IN;O
;other;JJ;O
;countries;NNS;O
;,;,;O
;and;CC;O
;warns;NNS;O
;he;PRP;O
;would;MD;O
;not;RB;O
;spare;NN;O
;anyone;NN;O
;who;WP;O
;engages;NNS;O
;in;IN;O
;such;JJ;O
;activity;NN;O
;.;.;O
Sentence: 10041;Mr.;.;B-per
;Karzai;NNP;I-per
;made;VBN;O
;the;DT;O
;disclosure;NN;O
;at;IN;O
;a;DT;O
;lunch;NN;O
;meeting;NN;O
;with;IN;O
;newly;RB;O
;sworn-in;NN;O
;parliament;NN;O
;members;NNS;O
;,;,;O
;and;CC;O
;did;VBD;O
;not;RB;O
;name;NN;O
;the;DT;O
;dismissed;VBN;O
;officials;NNS;O
;nor;CC;O
;indicate;NN;O
;when;WRB;O
;he;PRP;O
;took;VBD;O
;the;DT;O
;action;NN;O
;He;PRP;B-time
;also;RB;O
;did;VBD;O
;not;RB;O
;name;NN;O
;the;DT;O
;other;JJ;O
;countries;NNS;O
;involved;VBN;O
;.;.;O
Sentence: 10042;Mr.;.;B-per
;Karzai;NNP;I-per
;said;VBD;O
;he;PRP;O
;had;VBD;O
;strong;JJ;O
;evidence;NN;O
;against;IN;O
;the;DT;O
;two;CD;O
;officials;NNS;O
;.;.;O
Sentence: 10043;But;CC;O
;he;PRP;O
;said;VBD;O
;even;RB;O
;if;IN;O
;he;PRP;O
;had;VBD;O
;minor;NN;O
;evidence;NN;O
;,;,;O
;he;PRP;O
;would;MD;O
;have;VB;O
;punished;VBN;O
;them;PRP;O
;.;.;O
Sentence: 10044;He;PRP;O
;said;VBD;O
;anyone;NN;O
;found;NN;O
;spying;VBG;O
;for;IN;O
;foreign;JJ;O
;countries;NNS;O
;will;MD;O
;be;VB;O
;shown;VBN;O
;on;IN;O
;television;NN;O
;,;,;O
;and;CC;O
;put;NN;O
;on;IN;O
;trial;NN;O
;.;.;O
Sentence: 10045;Mr.;.;B-per
;Karzai;NNP;I-per
;has;VBZ;O
;led;VBN;O
;Afghanistan;NNP;B-org
;since;IN;O
;the;DT;O
;Taleban;NN;B-org
;were;VBD;O
;ousted;VBN;O
;in;IN;O
;late;RB;O
;2001;CD;O
;.;.;O
Sentence: 10046;He;PRP;O
;won;NN;O
;a;DT;O
;presidential;JJ;O
;election;NN;O
;in;IN;O
;October;NNP;B-time
;2004;CD;O
;.;.;O
Sentence: 10047;And;CC;O
;now;RB;O
;the;DT;O
;Taleban;NN;B-org
;are;VBP;O
;waging;VBG;O
;an;DT;O
;insurgency;NN;O
;against;IN;O
;his;PRP$;O
;administration;NN;O
;.;.;O
Sentence: 10048;For;IN;O
;the;DT;O
;last;JJ;O
;four;CD;O
;weeks;NNS;O
;a;DT;O
;team;NN;O
;led;VBN;O
;by;IN;O
;former;JJ;O
;UN;NN;B-org
;Secretary-General;JJ;I-org
;Kofi;NNP;B-per
;Annan;NN;I-per
;has;VBZ;O
;been;VBN;O
;trying;VBG;O
;to;TO;O
;broker;NN;O
;a;DT;O
;deal;NN;O
;between;IN;O
;the;DT;O
;Kenyan;NNP;B-gpe
;government;NN;O
;of;IN;O
;President;NNP;B-per
;Mwai;NN;I-per
;Kibaki;NNP;I-per
;and;CC;O
;the;DT;O
;opposition;NN;O
;led;VBN;O
;by;IN;O
;Raila;NN;B-org
;Odinga;NN;I-org
;.;.;O
Sentence: 10049;The;DT;O
;negotiations;NNS;O
;have;VB;O
;concentrated;VBN;O
;on;IN;O
;a;DT;O
;power;NN;O
;sharing;VBG;O
;agreement;NN;O
;and;CC;O
;a;DT;O
;transitional;JJ;O
;arrangement;NN;O
;leading;VBG;O
;to;TO;O
;new;JJ;O
;elections;NNS;O
;.;.;O
Sentence: 10050;A;DT;O
;recent;JJ;O
;report;NN;O
;by;IN;O
;the;DT;O
;international;JJ;O
;crisis;NN;O
;group;NN;O
;says;VBZ;O
;three;CD;O
;complimentary;NN;O
;sets;NNS;O
;of;IN;O
;issues;NNS;O
;must;MD;O
;be;VB;O
;addressed;VBN;O
;to;TO;O
;finalize;VB;O
;a;DT;O
;detailed;JJ;O
;power;NN;O
;sharing;VBG;O
;agreement;NN;O
;.;.;O
Sentence: 10051;Francois;NN;O
;Grignon;NN;I-PASSZ
;is;VBZ;O
;director;NN;O
;of;IN;O
;the;DT;O
;Africa;NNP;B-per
;program;NN;O
;of;IN;O
;the;DT;O
;ICG;NN;B-org
;.;.;O
Sentence: 10052;In;IN;O
;a;DT;O
;telephone;NN;O
;interview;NN;O
;to;TO;O
;discuss;NN;O
;the;DT;O
;issues;NNS;O
;at;IN;O
;stake;NN;O
;,;,;O
;he;PRP;O
;told;NN;O
;VOA;NN;B-org
;reporter;NN;O
;Akwei;NN;B-PASSZ
;Thompson;NNP;I-PASSZ
;the;DT;O
;opposition;NN;O
;would;MD;O
;demonstrate;NN;O
;a;DT;O
;stronger;JJR;O
;political;JJ;O
;will;MD;O
;to;TO;O
;tackle;NN;O
;the;DT;O
;task;NN;O
;of;IN;O
;legal;JJ;O
;and;CC;O
;constitutional;JJ;O
;reform;NN;O
;needed;VBN;O
;during;IN;O
;the;DT;O
;transition;NN;O
;period;NN;O
;because;IN;O
;É;NN;O
;Ó;NN;O
;the;DT;O
;electoral;JJ;O
;dispute;NN;O
;left;NN;O
;them;PRP;O
;out;IN;O
;,;,;O
;the;DT;O
;losers;NNS;O
;É;NN;O
;.;.;O
;Ó;NN;O
Sentence: 10053;President;NNP;B-per
;Bush;NNP;I-per
;has;VBZ;O
;signed;VBN;O
;legislation;NN;O
;that;IN;O
;will;MD;O
;require;NN;O
;screening;VBG;O
;of;IN;O
;all;DT;O
;air;NN;O
;and;CC;O
;sea;NN;O
;cargo;NN;O
;,;,;O
;and;CC;O
;will;MD;O
;provide;NN;O
;more;RBR;O
;money;NN;O
;to;TO;O
;cities;NNS;O
;deemed;VBN;O
;to;TO;O
;be;VB;O
;at;IN;O
;high;JJ;O
;risk;NN;O
;of;IN;O
;a;DT;O
;terrorist;NN;O
;attack;NN;O
;.;.;O
Sentence: 10054;After;IN;O
;signing;NN;O
;the;DT;O
;bill;NN;O
;Friday;NNP;B-time
;and;CC;O
;meeting;NN;O
;with;IN;O
;his;PRP$;O
;advisers;NNS;O
;on;IN;O
;counter-terrorism;NN;O
;,;,;O
;Mr.;.;B-per
;Bush;NNP;I-per
;said;VBD;O
;his;PRP$;O
;homeland;NN;O
;security;NN;O
;and;CC;O
;counter-terrorism;NN;O
;teams;NNS;O
;are;VBP;O
;doing;VBG;O
;everything;NN;O
;they;PRP;O
;can;MD;O
;to;TO;O
;protect;NN;O
;the;DT;O
;country;NN;O
;from;IN;O
;what;WP;O
;he;PRP;O
;called;VBN;O
;a;DT;O
;"""";``;O
;dangerous;JJ;O
;enemy;NN;O
;.;.;O
;"""";``;O
Sentence: 10055;The;DT;O
;new;JJ;O
;measures;NNS;O
;carry;NN;O
;out;IN;O
;some;DT;O
;recommendations;NNS;O
;made;VBN;O
;by;IN;O
;the;DT;O
;independent;JJ;O
;commission;NN;O
;that;IN;O
;investigated;VBN;O
;the;DT;O
;September;NNP;B-time
;11;CD;O
;,;,;O
;2001;CD;O
;attacks;NNS;O
;on;IN;O
;the;DT;O
;United;NNP;B-org
;States;NNS;I-org
;.;.;O
Sentence: 10056;Those;DT;O
;include;NN;O
;a;DT;O
;grant;NN;O
;of;IN;O
;$;$;O
;4;CD;O
;billion;CD;O
;to;TO;O
;be;VB;O
;given;VBN;O
;to;TO;O
;high-risk;NN;O
;cities;NNS;O
;to;TO;O
;upgrade;NN;O
;transit;NN;O
;security;NN;O
;.;.;O
Sentence: 10057;They;PRP;O
;also;RB;O
;mandate;NN;O
;screening;VBG;O
;of;IN;O
;all;DT;O
;U.S.-bound;NN;B-gpe
;cargo;NN;O
;on;IN;O
;planes;NNS;O
;and;CC;O
;ships;NNS;O
;within;IN;O
;the;DT;O
;next;JJ;O
;five;CD;O
;years;NNS;O
;.;.;O
Sentence: 10058;Burmese;JJ;B-org
;democracy;NN;O
;advocate;NN;O
;Aung;NN;B-org
;San;NNP;I-org
;Suu;NN;B-per
;Kyi;NNP;I-per
;is;VBZ;O
;calling;VBG;O
;on;IN;O
;citizens;NNS;O
;in;IN;O
;her;PRP$;O
;country;NN;O
;to;TO;O
;work;NN;O
;toward;IN;O
;national;JJ;O
;reconciliation;NN;O
;in;IN;O
;the;DT;O
;new;JJ;O
;year;NN;O
;.;.;O
Sentence: 10059;In;IN;O
;a;DT;O
;statement;NN;O
;Friday;NNP;B-time
;,;,;O
;she;PRP;O
;asked;VBN;O
;the;DT;O
;Burmese;JJ;B-gpe
;people;NNS;O
;to;TO;O
;"""";``;O
;struggle;NN;O
;together;RB;O
;with;IN;O
;new;JJ;O
;strengths;NNS;O
;,;,;O
;new;JJ;O
;force;NN;O
;and;CC;O
;new;JJ;O
;words;NNS;O
;"""";``;O
;in;IN;O
;2011;CD;B-time
;.;.;O
Sentence: 10060;The;DT;O
;65-year-old;JJ;B-time
;advocate;NN;O
;for;IN;O
;democratic;JJ;O
;reforms;NNS;O
;in;IN;O
;Burma;NN;B-geo
;was;VBD;O
;released;VBN;O
;after;IN;O
;more;RBR;O
;than;IN;O
;seven;CD;O
;years;NNS;O
;of;IN;O
;house;NN;O
;arrest;NN;O
;on;IN;O
;November;NNP;B-time
;13;CD;O
;.;.;O
Sentence: 10061;That;DT;O
;was;VBD;O
;just;RB;O
;days;NNS;O
;after;IN;O
;the;DT;O
;country;NN;O
;'s;POS;O
;military;JJ;O
;rulers;NNS;O
;claimed;NN;O
;an;DT;O
;overwhelming;VBG;O
;victory;NN;O
;in;IN;O
;Burma;NN;B-geo
;'s;POS;O
;widely;RB;O
;criticized;VBN;O
;first;RB;O
;election;NN;O
;in;IN;O
;two;CD;O
;decades;NNS;O
;.;.;O
Sentence: 10062;She;PRP;O
;said;VBD;O
;in;IN;O
;the;DT;O
;statement;NN;O
;that;IN;O
;Burmese;JJ;B-time
;people;NNS;O
;need;NN;O
;to;TO;O
;establish;VB;O
;political;JJ;O
;and;CC;O
;social;JJ;O
;networks;NNS;O
;to;TO;O
;achieve;NN;O
;"""";``;O
;national;JJ;O
;reconciliation;NN;O
;as;IN;O
;well;RB;O
;as;IN;O
;a;DT;O
;truly;RB;O
;united;JJ;O
;spirit;NN;O
;.;.;O
;"""";``;O
Sentence: 10063;The;DT;B-obj
;United;NNP;B-org
;States;NNS;I-org
;on;IN;I-time
;Thursday;NNP;B-time
;again;RB;O
;called;VBN;O
;for;IN;O
;Burma;NN;B-time
;'s;POS;O
;leaders;NNS;O
;to;TO;O
;free;JJ;O
;the;DT;O
;more;RBR;O
;than;IN;O
;2,2;CD;O
;political;JJ;O
;prisoners;NNS;O
;in;IN;O
;the;DT;O
;country;NN;O
;and;CC;O
;engage;NN;O
;in;IN;O
;talks;NNS;O
;to;TO;O
;promote;NN;O
;democracy;NN;O
;.;.;O
Sentence: 10064;Former;NN;O
;U.S.;.;B-gpe
;President;NNP;B-per
;Bill;NN;I-per
;Clinton;NN;I-per
;has;VBZ;O
;assembled;VBN;O
;world;NN;O
;leaders;NNS;O
;,;,;O
;activists;NNS;O
;and;CC;O
;academics;NNS;O
;in;IN;O
;New;NNP;B-geo
;York;NNP;I-geo
;to;TO;O
;address;NN;O
;the;DT;O
;issues;NNS;O
;of;IN;O
;poverty;NN;O
;,;,;O
;global;JJ;O
;warning;VBG;O
;and;CC;O
;conflict;NN;O
;.;.;O
Sentence: 10065;Opening;VBG;O
;Thursday;NNP;B-time
;,;,;O
;the;DT;O
;Clinton;NN;B-per
;Global;JJ;I-per
;Initiative;NN;I-per
;'s;POS;O
;conference;NN;O
;coincides;NNS;O
;with;IN;O
;the;DT;O
;Millennium;NN;B-geo
;summit;NN;O
;of;IN;O
;the;DT;O
;United;NNP;B-org
;Nations;NNS;I-org
;General;NNP;I-org
;Assembly;RB;I-org
;.;.;O
Sentence: 10066;Mr.;.;B-per
;Clinton;NN;I-per
;says;VBZ;O
;the;DT;O
;focus;NN;O
;of;IN;O
;the;DT;O
;three-day;NN;O
;conference;NN;O
;is;VBZ;O
;to;TO;O
;secure;NN;O
;concrete;NN;O
;pledges;NNS;O
;from;IN;O
;leaders;NNS;O
;to;TO;O
;address;NN;O
;significant;JJ;O
;problems;NNS;O
;,;,;O
;not;RB;O
;to;TO;O
;simply;RB;O
;talk;NN;O
;about;IN;O
;them;PRP;O
;.;.;O
Sentence: 10067;Organizers;NNS;O
;say;VB;O
;the;DT;O
;conference;NN;O
;is;VBZ;O
;different;JJ;O
;from;IN;O
;other;JJ;O
;forums;NNS;O
;because;IN;O
;participants;NNS;O
;are;VBP;O
;required;VBN;O
;to;TO;O
;pledge;NN;O
;to;TO;O
;address;NN;O
;issues;NNS;O
;in;IN;O
;concrete;NN;O
;ways;NNS;O
;and;CC;O
;to;TO;O
;report;NN;O
;back;RB;O
;on;IN;O
;their;PRP$;O
;progress;NN;O
;.;.;O
Sentence: 10068;Expected;VBN;O
;attendees;NNS;O
;or;CC;O
;speakers;NNS;O
;include;NN;O
;British;JJ;B-org
;Prime;NNP;B-per
;Minister;NNP;I-per
;Tony;NN;I-per
;Blair;NN;I-per
;,;,;O
;U.N.;.;B-org
;Secretary;NNP;I-org
;General;NNP;I-org
;Kofi;NNP;B-per
;Annan;NN;I-per
;and;CC;I-geo
;Israel;NNP;B-geo
;'s;POS;O
;Deputy;NN;B-per
;Prime;NNP;I-per
;Minister;NNP;I-per
;Shimon;NN;I-per
;Peres;NNS;I-per
;.;.;O
Sentence: 10069;Peruvian;JJ;B-gpe
;election;NN;O
;officials;NNS;O
;say;VB;O
;the;DT;O
;narrow;NN;O
;gap;NN;O
;between;IN;O
;two;CD;O
;candidates;NNS;O
;vying;VBG;O
;for;IN;O
;the;DT;O
;second;JJ;O
;spot;NN;O
;on;IN;O
;the;DT;O
;ballot;NN;O
;for;IN;O
;the;DT;O
;country;NN;O
;'s;POS;O
;run-off;NN;O
;presidential;JJ;O
;election;NN;O
;has;VBZ;O
;tightened;VBD;O
;further;RB;O
;.;.;O
Sentence: 10070;Officials;NNS;O
;said;VBD;O
;Sunday;NNP;B-time
;former;JJ;O
;center-left;NN;O
;president;NN;O
;Alan;NNP;B-per
;Garcia;NN;I-per
;leads;NNS;O
;pro-business;NN;O
;congresswoman;NN;O
;Lourdes;NNS;B-org
;Flores;NNS;B-geo
;by;IN;O
;less;RBR;O
;than;IN;O
;96;CD;O
;votes;NNS;O
;,;,;O
;with;IN;O
;nearly;RB;O
;90;CD;O
;percent;NN;O
;of;IN;O
;the;DT;O
;votes;NNS;O
;counted;VBN;O
;.;.;O
Sentence: 10071;Garcia;NN;B-per
;led;VBN;O
;Flores;NNS;B-geo
;by;IN;O
;nearly;RB;O
;1,10,000;CD;O
;votes;NNS;O
;on;IN;O
;Saturday;NNP;B-time
;.;.;O
Sentence: 10072;The;DT;O
;surge;NN;O
;by;IN;O
;Flores;NNS;B-geo
;is;VBZ;O
;attributed;VBN;O
;to;TO;O
;heavy;JJ;O
;support;NN;O
;among;IN;O
;Peruvians;NNS;B-gpe
;living;NN;O
;abroad;RB;O
;whose;WP$;O
;votes;NNS;O
;are;VBP;O
;apparently;RB;O
;starting;VBG;O
;to;TO;O
;impact;NN;O
;the;DT;O
;election;NN;O
;tally;RB;O
;.;.;O
Sentence: 10073;Since;IN;B-time
;no;DT;O
;candidate;NN;O
;received;VBN;O
;half;NN;O
;of;IN;O
;the;DT;O
;vote;NN;O
;in;IN;O
;the;DT;O
;April;NNP;B-time
;9;CD;O
;election;NN;O
;,;,;O
;a;DT;O
;presidential;JJ;O
;run-off;NN;O
;will;MD;O
;be;VB;O
;held;NN;O
;30;CD;B-time
;days;NNS;O
;after;IN;O
;the;DT;O
;final;JJ;O
;results;NNS;O
;are;VBP;O
;announced;VBD;O
;.;.;O
Sentence: 10074;Either;DT;O
;Garcia;NN;B-per
;or;CC;I-geo
;Flores;NNS;B-geo
;will;MD;O
;take;VB;O
;on;IN;O
;nationalist;NN;O
;Ollanta;NN;B-PASSZ
;Humala;NN;I-PASSZ
;,;,;O
;who;WP;O
;took;VBD;O
;31;CD;O
;percent;NN;O
;of;IN;O
;the;DT;O
;vote;NN;O
;.;.;O
Sentence: 10075;Chilean;NN;B-gpe
;authorities;NNS;O
;have;VB;O
;freed;NN;O
;on;IN;O
;bail;NN;O
;the;DT;O
;wife;NN;O
;and;CC;O
;four;CD;O
;adult;NN;O
;children;NNS;O
;of;IN;O
;former;JJ;O
;dictator;NN;O
;Augusto;NN;B-per
;Pinochet;NN;I-per
;,;,;O
;a;DT;O
;day;NN;O
;after;IN;O
;they;PRP;O
;were;VBD;O
;detained;VBN;O
;on;IN;O
;tax;NN;O
;evasion;NN;O
;charges;NNS;O
;.;.;O
Sentence: 10076;Lucia;NN;O
;Hiriart;NN;I-PASSZ
;and;CC;O
;her;PRP$;O
;children;NNS;O
;were;VBD;O
;arrested;VBN;O
;Monday;NNP;B-time
;as;IN;O
;part;NN;O
;of;IN;O
;an;DT;O
;investigation;NN;O
;into;IN;O
;millions;NNS;O
;of;IN;O
;dollars;NNS;O
;kept;NN;O
;in;IN;O
;bank;NN;O
;accounts;NNS;O
;abroad;RB;O
;.;.;O
Sentence: 10077;A;DT;O
;fifth;NN;O
;child;NN;O
;,;,;O
;daughter;NN;O
;Lucia;NN;B-time
;,;,;O
;is;VBZ;O
;also;RB;O
;charged;VBN;O
;,;,;O
;but;CC;O
;her;PRP$;O
;whereabouts;NNS;O
;are;VBP;O
;unknown;JJ;O
;.;.;O
Sentence: 10078;If;IN;O
;located;VBN;O
;,;,;O
;she;PRP;O
;will;MD;O
;be;VB;O
;prohibited;VBN;O
;from;IN;O
;leaving;VBG;O
;the;DT;O
;country;NN;O
;.;.;O
Sentence: 10079;General;NNP;B-org
;Pinochet;NN;I-org
;has;VBZ;O
;been;VBN;O
;indicted;VBN;O
;for;IN;O
;tax;NN;O
;fraud;NN;O
;for;IN;O
;allegedly;RB;O
;hiding;NN;O
;$;$;O
;27;CD;O
;million;CD;O
;in;IN;O
;foreign;JJ;O
;bank;NN;O
;accounts;NNS;O
;.;.;O
Sentence: 10080;The;DT;O
;former;JJ;O
;dictator;NN;O
;also;RB;O
;faces;VBZ;O
;human;NN;O
;rights;NNS;O
;charges;NNS;O
;related;JJ;O
;to;TO;O
;his;PRP$;O
;rule;NN;O
;in;IN;O
;the;DT;O
;mid-1970s;NNS;O
;.;.;O
Sentence: 10081;His;PRP$;O
;lawyers;NNS;O
;say;VB;O
;he;PRP;O
;is;VBZ;O
;not;RB;O
;healthy;JJ;O
;enough;RB;O
;to;TO;O
;stand;NN;O
;trial;NN;O
;,;,;O
;but;CC;O
;court-ordered;JJ;O
;doctors;NNS;O
;say;VB;O
;he;PRP;O
;is;VBZ;O
;fit;NN;O
;enough;RB;O
;to;TO;O
;do;VB;O
;so;RB;O
;.;.;O
Sentence: 10082;Rebel;NN;O
;sources;NNS;O
;in;IN;O
;Mexico;NNP;B-geo
;say;VB;O
;a;DT;O
;female;NN;O
;leader;NN;O
;of;IN;O
;the;DT;O
;Zapatista;NN;B-time
;rebel;NN;O
;movement;NN;O
;has;VBZ;O
;died;VBD;O
;.;.;O
Sentence: 10083;Zapatista;NN;O
;leader;NN;O
;Subcomandante;NN;B-PASSZ
;Marcos;NNP;I-PASSZ
;Friday;NNP;B-time
;announced;VBD;O
;the;DT;O
;death;NN;O
;of;IN;O
;Comandante;NN;B-PASSZ
;Ramona;NN;I-PASSZ
;,;,;O
;saying;VBG;O
;Mexico;NNP;B-time
;had;VBD;O
;lost;VBN;O
;a;DT;O
;fighter;NN;O
;and;CC;O
;the;DT;O
;Zapatistas;NNS;B-time
;had;VBD;O
;lost;VBN;O
;a;DT;O
;piece;NN;O
;of;IN;O
;their;PRP$;O
;heart;NN;O
;.;.;O
Sentence: 10084;The;DT;O
;announcement;NN;O
;came;VBD;O
;during;IN;O
;a;DT;O
;stop;NN;O
;in;IN;O
;Chiapas;NN;B-geo
;,;,;O
;six;CD;O
;days;NNS;O
;into;IN;O
;the;DT;O
;leader;NN;O
;'s;POS;O
;nationwide;JJ;O
;tour;NN;O
;.;.;O
Sentence: 10085;The;DT;O
;nature;NN;O
;of;IN;O
;Comandante;NN;B-PASSZ
;Ramona;NN;I-PASSZ
;'s;POS;O
;death;NN;O
;was;VBD;O
;not;RB;O
;immediately;RB;O
;clear;JJ;O
;,;,;O
;but;CC;O
;it;PRP;O
;was;VBD;O
;rumored;VBN;O
;that;IN;O
;she;PRP;O
;had;VBD;O
;cancer;NN;O
;or;CC;O
;a;DT;O
;kidney;NN;O
;disease;NN;O
;.;.;O
Sentence: 10086;She;PRP;O
;had;VBD;O
;once;RB;O
;received;VBN;O
;a;DT;O
;kidney;NN;O
;transplant;NN;O
;.;.;O
Sentence: 10087;The;DT;O
;mysterious;JJ;O
;female;NN;O
;leader;NN;O
;was;VBD;O
;a;DT;O
;Tzotzil;NN;B-gpe
;Indian;JJ;B-gpe
;and;CC;O
;a;DT;O
;promoter;NN;O
;of;IN;O
;women;NNS;O
;'s;POS;O
;rights;NNS;O
;.;.;O
Sentence: 10088;She;PRP;O
;was;VBD;O
;a;DT;O
;longtime;NN;O
;member;NN;O
;of;IN;O
;the;DT;O
;Zapatista;NN;B-gpe
;movement;NN;O
;and;CC;O
;appeared;VBD;O
;in;IN;O
;public;NN;O
;wearing;VBG;O
;a;DT;O
;black;JJ;O
;ski;NN;O
;mask;NN;O
;.;.;O
Sentence: 10089;On;IN;O
;January;NNP;B-time
